signal_date,cb_code,score_rank,is_carried
2025-10-31,127061.SZ,1,True
2025-10-31,118031.SH,2,True
2025-10-31,113671.SH,3,True
2025-10-31,113056.SH,4,True
2025-10-31,113042.SH,5,True
2025-10-31,127089.SZ,6,False
2025-10-31,128127.SZ,7,True
2025-10-31,113053.SH,8,False
2025-10-31,110075.SH,18,True
2025-10-31,127103.SZ,21,True
2025-10-31,123128.SZ,30,True
2025-10-31,123146.SZ,34,True
2025-11-07,113056.SH,1,True
2025-11-07,127061.SZ,2,True
2025-11-07,110092.SH,3,False
2025-11-07,113042.SH,4,True
2025-11-07,127089.SZ,5,True
2025-11-07,123240.SZ,6,False
2025-11-07,118031.SH,7,True
2025-11-07,110075.SH,8,True
2025-11-07,113053.SH,9,True
2025-11-07,110095.SH,10,False
2025-11-07,128127.SZ,23,True
2025-11-07,127103.SZ,33,True
2025-11-14,110092.SH,1,True
2025-11-14,110081.SH,2,False
2025-11-14,123240.SZ,3,True
2025-11-14,118031.SH,4,True
2025-11-14,127040.SZ,5,False
2025-11-14,123212.SZ,6,False
2025-11-14,127061.SZ,7,True
2025-11-14,113056.SH,8,True
2025-11-14,113042.SH,9,True
2025-11-14,110075.SH,21,True
2025-11-14,113053.SH,26,True
2025-11-14,127089.SZ,27,True
2025-11-21,113056.SH,1,True
2025-11-21,110081.SH,2,True
2025-11-21,113042.SH,3,True
2025-11-21,127075.SZ,4,False
2025-11-21,113584.SH,5,False
2025-11-21,127040.SZ,6,True
2025-11-21,127061.SZ,7,True
2025-11-21,113052.SH,8,False
2025-11-21,118031.SH,11,True
2025-11-21,110092.SH,12,True
2025-11-21,110075.SH,17,True
2025-11-21,113053.SH,34,True
2025-11-28,113056.SH,1,True
2025-11-28,113042.SH,2,True
2025-11-28,127075.SZ,3,True
2025-11-28,113584.SH,4,True
2025-11-28,113052.SH,5,True
2025-11-28,123185.SZ,6,False
2025-11-28,128127.SZ,7,False
2025-11-28,127022.SZ,8,False
2025-11-28,110092.SH,9,True
2025-11-28,110075.SH,21,True
2025-11-28,127040.SZ,23,True
2025-11-28,127061.SZ,27,True
2025-12-05,113584.SH,1,True
2025-12-05,127022.SZ,2,True
2025-12-05,123128.SZ,3,False
2025-12-05,113593.SH,4,False
2025-12-05,113062.SH,5,False
2025-12-05,113042.SH,6,True
2025-12-05,113056.SH,7,True
2025-12-05,113659.SH,8,False
2025-12-05,110075.SH,9,True
2025-12-05,123230.SZ,10,False
2025-12-05,113052.SH,19,True
2025-12-05,128127.SZ,28,True
2025-12-12,123230.SZ,1,True
2025-12-12,118027.SH,2,False
2025-12-12,127022.SZ,3,True
2025-12-12,127026.SZ,4,False
2025-12-12,113045.SH,5,False
2025-12-12,113062.SH,6,True
2025-12-12,128116.SZ,7,False
2025-12-12,113056.SH,8,True
2025-12-12,113659.SH,11,True
2025-12-12,113042.SH,13,True
2025-12-12,113052.SH,24,True
2025-12-12,110075.SH,30,True
2025-12-19,128116.SZ,1,True
2025-12-19,123172.SZ,2,False
2025-12-19,127022.SZ,3,True
2025-12-19,123233.SZ,4,False
2025-12-19,123230.SZ,5,True
2025-12-19,113045.SH,6,True
2025-12-19,118027.SH,9,True
2025-12-19,113062.SH,10,True
2025-12-19,110075.SH,14,True
2025-12-19,127026.SZ,20,True
2025-12-19,113056.SH,29,True
2025-12-19,113042.SH,32,True
2025-12-26,127022.SZ,1,True
2025-12-26,127024.SZ,2,False
2025-12-26,123172.SZ,3,True
2025-12-26,110075.SH,4,True
2025-12-26,127018.SZ,5,False
2025-12-26,111002.SH,6,False
2025-12-26,127039.SZ,7,False
2025-12-26,113045.SH,9,True
2025-12-26,113042.SH,12,True
2025-12-26,118027.SH,16,True
2025-12-26,127026.SZ,19,True
2025-12-26,113062.SH,34,True
2025-12-31,127022.SZ,1,True
2025-12-31,127024.SZ,2,True
2025-12-31,110095.SH,3,False
2025-12-31,128125.SZ,4,False
2025-12-31,113042.SH,5,True
2025-12-31,110075.SH,6,True
2025-12-31,127067.SZ,7,False
2025-12-31,118027.SH,8,True
2025-12-31,127018.SZ,9,True
2025-12-31,113052.SH,10,False
2025-12-31,127039.SZ,31,True
2025-12-31,127026.SZ,37,True
2026-01-09,118027.SH,1,True
2026-01-09,127022.SZ,2,True
2026-01-09,128127.SZ,3,False
2026-01-09,110075.SH,4,True
2026-01-09,110092.SH,5,False
2026-01-09,118034.SH,6,False
2026-01-09,110095.SH,7,True
2026-01-09,128125.SZ,8,True
2026-01-09,123160.SZ,9,False
2026-01-09,113042.SH,15,True
2026-01-09,127067.SZ,28,True
2026-01-09,113052.SH,31,True
2026-01-16,128127.SZ,1,True
2026-01-16,127022.SZ,2,True
2026-01-16,110092.SH,3,True
2026-01-16,118027.SH,4,True
2026-01-16,113623.SH,5,False
2026-01-16,128125.SZ,6,True
2026-01-16,110095.SH,7,True
2026-01-16,118000.SH,8,False
2026-01-16,127047.SZ,9,False
2026-01-16,127067.SZ,21,True
2026-01-16,123160.SZ,24,True
2026-01-16,118034.SH,26,True
2026-01-23,110092.SH,1,True
2026-01-23,118034.SH,2,True
2026-01-23,118031.SH,3,False
2026-01-23,127022.SZ,4,True
2026-01-23,118027.SH,5,True
2026-01-23,111015.SH,6,False
2026-01-23,113623.SH,7,True
2026-01-23,118008.SH,8,False
2026-01-23,127047.SZ,9,True
2026-01-23,128127.SZ,22,True
2026-01-23,127067.SZ,23,True
2026-01-23,128125.SZ,34,True
2026-01-30,127103.SZ,1,False
2026-01-30,118008.SH,2,True
2026-01-30,128137.SZ,3,False
2026-01-30,128128.SZ,4,False
2026-01-30,110095.SH,5,False
2026-01-30,127047.SZ,8,True
2026-01-30,127022.SZ,9,True
2026-01-30,118031.SH,10,True
2026-01-30,110092.SH,11,True
2026-01-30,111015.SH,14,True
2026-01-30,118034.SH,16,True
2026-01-30,113623.SH,17,True
2026-02-06,118034.SH,1,True
2026-02-06,127047.SZ,2,True
2026-02-06,127103.SZ,3,True
2026-02-06,113676.SH,4,False
2026-02-06,127022.SZ,5,True
2026-02-06,118031.SH,6,True
2026-02-06,113623.SH,7,True
2026-02-06,118008.SH,8,True
2026-02-06,113062.SH,9,False
2026-02-06,128128.SZ,16,True
2026-02-06,110095.SH,19,True
2026-02-06,110092.SH,33,True
2026-02-13,118034.SH,1,True
2026-02-13,127078.SZ,2,False
2026-02-13,118008.SH,3,True
2026-02-13,113042.SH,4,False
2026-02-13,127022.SZ,5,True
2026-02-13,127067.SZ,6,False
2026-02-13,110095.SH,7,True
2026-02-13,127103.SZ,9,True
2026-02-13,113062.SH,11,True
2026-02-13,118031.SH,14,True
2026-02-13,128128.SZ,19,True
2026-02-13,127047.SZ,20,True
2026-02-27,118034.SH,1,True
2026-02-27,127022.SZ,2,True
2026-02-27,113644.SH,3,False
2026-02-27,127024.SZ,4,False
2026-02-27,127061.SZ,5,False
2026-02-27,118031.SH,6,True
2026-02-27,113042.SH,7,True
2026-02-27,127094.SZ,8,False
2026-02-27,127067.SZ,9,True
2026-02-27,127103.SZ,11,True
2026-02-27,118008.SH,17,True
2026-02-27,113062.SH,37,True
2026-03-06,118034.SH,1,True
2026-03-06,127024.SZ,2,True
2026-03-06,113042.SH,3,True
2026-03-06,113653.SH,4,False
2026-03-06,127103.SZ,5,True
2026-03-06,127061.SZ,6,True
2026-03-06,113056.SH,7,False
2026-03-06,128141.SZ,8,False
2026-03-06,113051.SH,9,False
2026-03-06,127026.SZ,10,False
2026-03-06,113048.SH,11,False
2026-03-06,113062.SH,31,True
2026-03-13,113051.SH,1,True
2026-03-13,113048.SH,2,True
2026-03-13,110092.SH,3,False
2026-03-13,127024.SZ,4,True
2026-03-13,118034.SH,6,True
2026-03-13,127061.SZ,8,True
2026-03-13,127026.SZ,9,True
2026-03-13,128141.SZ,10,True
2026-03-13,113042.SH,11,True
2026-03-13,113056.SH,13,True
2026-03-13,127103.SZ,19,True
2026-03-13,113062.SH,33,True
2026-03-20,110092.SH,1,True
2026-03-20,127024.SZ,2,True
2026-03-20,113056.SH,3,True
2026-03-20,113042.SH,4,True
2026-03-20,127061.SZ,6,True
2026-03-20,113048.SH,7,True
2026-03-20,128141.SZ,9,True
2026-03-20,118034.SH,10,True
2026-03-20,113051.SH,13,True
2026-03-20,113062.SH,16,True
2026-03-20,127026.SZ,20,True
2026-03-20,127103.SZ,27,True
2026-03-27,110092.SH,1,True
2026-03-27,113042.SH,2,True
2026-03-27,118034.SH,3,True
2026-03-27,113056.SH,4,True
2026-03-27,113054.SH,5,False
2026-03-27,127024.SZ,6,True
2026-03-27,128141.SZ,7,True
2026-03-27,113062.SH,8,True
2026-03-27,113048.SH,9,True
2026-03-27,110087.SH,10,False
2026-03-27,113051.SH,23,True
2026-03-27,127061.SZ,24,True
2026-04-03,113042.SH,1,True
2026-04-03,127024.SZ,2,True
2026-04-03,113052.SH,3,False
2026-04-03,113062.SH,4,True
2026-04-03,110092.SH,5,True
2026-04-03,113048.SH,6,True
2026-04-03,113051.SH,7,True
2026-04-03,128136.SZ,8,False
2026-04-03,123107.SZ,9,False
2026-04-03,128141.SZ,10,True
2026-04-03,113056.SH,15,True
2026-04-03,113054.SH,22,True
2026-04-10,113042.SH,1,True
2026-04-10,110092.SH,2,True
2026-04-10,110081.SH,3,False
2026-04-10,128141.SZ,4,True
2026-04-10,128136.SZ,5,True
2026-04-10,111000.SH,6,False
2026-04-10,113062.SH,7,True
2026-04-10,113043.SH,8,False
2026-04-10,127024.SZ,9,True
2026-04-10,113052.SH,12,True
2026-04-10,123107.SZ,26,True
2026-04-10,113056.SH,27,True
2026-04-17,113640.SH,1,False
2026-04-17,127047.SZ,2,False
2026-04-17,128141.SZ,3,True
2026-04-17,128136.SZ,4,True
2026-04-17,113048.SH,5,False
2026-04-17,113062.SH,6,True
2026-04-17,110081.SH,8,True
2026-04-17,113042.SH,9,True
2026-04-17,113043.SH,14,True
2026-04-17,127024.SZ,16,True
2026-04-17,111000.SH,19,True
2026-04-17,113056.SH,30,True
2026-04-24,110092.SH,1,False
2026-04-24,127026.SZ,2,False
2026-04-24,127047.SZ,3,True
2026-04-24,113043.SH,4,True
2026-04-24,113056.SH,7,True
2026-04-24,128136.SZ,9,True
2026-04-24,113062.SH,12,True
2026-04-24,113042.SH,15,True
2026-04-24,127024.SZ,16,True
2026-04-24,113048.SH,17,True
2026-04-24,113640.SH,20,True
2026-04-24,111000.SH,26,True
2026-04-30,110092.SH,1,True
2026-04-30,127030.SZ,2,False
2026-04-30,123121.SZ,3,False
2026-04-30,113043.SH,7,True
2026-04-30,113062.SH,9,True
2026-04-30,127047.SZ,10,True
2026-04-30,127026.SZ,11,True
2026-04-30,127024.SZ,13,True
2026-04-30,113056.SH,14,True
2026-04-30,128136.SZ,15,True
2026-04-30,113048.SH,16,True
2026-04-30,113042.SH,29,True
