,cash_slots_BTC_ONLY_strategy,cash_slots_BTC_ONLY_buyhold,cash_slots_CORE4_strategy,cash_slots_CORE4_buyhold,cash_slots_POOL12_strategy,cash_slots_POOL12_buyhold,common_sample_BTC_ONLY_strategy,common_sample_BTC_ONLY_buyhold,common_sample_CORE4_strategy,common_sample_CORE4_buyhold,common_sample_POOL12_strategy,common_sample_POOL12_buyhold
2020-06-13,-0.1457954981753139,-0.08501250923208414,-0.053785109006938336,-0.18259056231322812,-0.023577358656948766,-0.14928220872427378,-0.1457954981753139,-0.08501250923208414,,,,
2020-06-14,-0.14532798902873734,-0.08420240594874906,-0.05191810422119425,-0.1798528149975236,-0.022199448557650436,-0.14731502290700982,-0.14532798902873734,-0.08420240594874906,,,,
2020-06-15,-0.15264969551998953,-0.09688951273930924,-0.059363590647452114,-0.1928058877042108,-0.030942858989761013,-0.1640534811793739,-0.15264969551998953,-0.09688951273930924,,,,
2020-06-16,-0.1479662357520788,-0.08877397925052888,-0.06030494734358138,-0.19425342403464418,-0.030574618369456186,-0.1623764775505806,-0.1479662357520788,-0.08877397925052888,,,,
2020-06-17,-0.14233604206800998,-0.07901793827747705,-0.05589804033172163,-0.18623731533038235,-0.026488365917519574,-0.1538649315292463,-0.14233604206800998,-0.07901793827747705,,,,
2020-06-18,-0.14578601409954794,-0.08499607515593066,-0.05790835263816263,-0.18968810224623556,-0.022327039156270545,-0.1446786504933859,-0.14578601409954794,-0.08499607515593066,,,,
2020-06-19,-0.15018272004724365,-0.09261471951865574,-0.06241649362868229,-0.1969455721603407,-0.026773368658953856,-0.15276892275001375,-0.15018272004724365,-0.09261471951865574,,,,
2020-06-20,-0.15442768078268543,-0.09997041866292367,-0.06669807622763602,-0.20349888973697494,-0.031136262775349532,-0.16080442448859134,-0.15442768078268543,-0.09997041866292367,,,,
2020-06-21,-0.15170965624554866,-0.09526060577938122,-0.06606435974613378,-0.20152294590724418,-0.02996726997442012,-0.1576250186093654,-0.15170965624554866,-0.09526060577938122,,,,
2020-06-22,-0.15529463688504797,-0.10147268656543273,-0.06746064543407893,-0.20477006120144325,-0.032285518024845916,-0.16178277285015707,-0.15529463688504797,-0.10147268656543273,,,,
2020-06-23,-0.1334812626235452,-0.06367431141220914,-0.053457485730613596,-0.172886722161243,-0.018480234781831695,-0.1299193870763532,-0.1334812626235452,-0.06367431141220914,,,,
2020-06-24,-0.136904456088215,-0.06960604619328803,-0.054317386365793974,-0.17541750897385255,-0.01609391678947092,-0.12244272509067722,-0.136904456088215,-0.06960604619328803,,,,
2020-06-25,-0.15509156608629637,-0.10112080399367396,-0.06377315138673034,-0.19666067745883142,-0.022276332449955527,-0.13791222482966214,-0.15509156608629637,-0.10112080399367396,,,,
2020-06-26,-0.1585903105353471,-0.10584221740155997,-0.06583089222983352,-0.2012865447037444,-0.022865872770802542,-0.1387404991915474,-0.1585903105353471,-0.10584221740155997,,,,
2020-06-27,-0.1585903105353471,-0.1142796654408782,-0.06740390664769447,-0.20797816635703814,-0.025689762817608708,-0.14780177019679253,-0.1585903105353471,-0.1142796654408782,,,,
2020-06-28,-0.1585903105353471,-0.12880062178810492,-0.07243500149998083,-0.22861053506012374,-0.03276582537281836,-0.17267578886257395,-0.1585903105353471,-0.12880062178810492,,,,
2020-06-29,-0.1585903105353471,-0.11873136665777295,-0.07243500149998083,-0.218994177353244,-0.028786415996117976,-0.15804895616633985,-0.1585903105353471,-0.11873136665777295,,,,
2020-06-30,-0.1585903105353471,-0.11130993120889077,-0.07243500149998083,-0.21266243429958265,-0.025100030338263912,-0.1473436395865677,-0.1585903105353471,-0.11130993120889077,,,,
2020-07-01,-0.1585903105353471,-0.11661233754432365,-0.07243500149998083,-0.21743343637823254,-0.0264379751035001,-0.1517310446675949,-0.1585903105353471,-0.11661233754432365,,,,
2020-07-02,-0.1585903105353471,-0.10753396053501629,-0.07243500149998083,-0.20446028936287963,-0.013085572516880695,-0.11894313317632799,-0.1585903105353471,-0.10753396053501629,,,,
2020-07-03,-0.1585903105353471,-0.12159476274994307,-0.07243500149998083,-0.21785253364724833,-0.015650248612563256,-0.12863845310550415,-0.1585903105353471,-0.12159476274994307,,,,
2020-07-04,-0.1585903105353471,-0.12437405504062116,-0.07243500149998083,-0.2212167878235759,-0.013158543774868914,-0.1257493555466026,-0.1585903105353471,-0.12437405504062116,,,,
2020-07-05,-0.1585903105353471,-0.11691008433581207,-0.07243500149998083,-0.21139854290984772,-0.009267366793821008,-0.11323850195728202,-0.1585903105353471,-0.11691008433581207,,,,
2020-07-06,-0.1585903105353471,-0.12325073760000638,-0.07243500149998083,-0.21558240674577622,-0.011627442350082173,-0.12009231580882673,-0.1585903105353471,-0.12325073760000638,,,,
2020-07-07,-0.1585903105353471,-0.09685374445591621,-0.07243500149998083,-0.18407132396229975,-0.00011594946323589816,-0.06497844530700159,-0.1585903105353471,-0.09685374445591621,,,,
2020-07-08,-0.1585903105353471,-0.10507754950523784,-0.07275770176283558,-0.1830652128567556,0.0,-0.02545407577884895,-0.1585903105353471,-0.10507754950523784,,,,
2020-07-09,-0.1585903105353471,-0.08780630217819196,-0.06658011287423404,-0.16503237432435858,0.0,0.0,-0.1585903105353471,-0.08780630217819196,,,,
2020-07-10,-0.1585903105353471,-0.10749239198945126,-0.07239529345946194,-0.18023874232785053,-0.020045411118959078,-0.03359348186686428,-0.1585903105353471,-0.10749239198945126,,,,
2020-07-11,-0.1585903105353471,-0.10208654764528702,-0.06617800613480185,-0.17449210543769444,-0.024757262208665254,-0.059272464707955,-0.1585903105353471,-0.10208654764528702,,,,
2020-07-12,-0.1585903105353471,-0.10733771833153527,-0.06224401918086664,-0.1746833292433695,-0.01702085602430381,-0.0427402814980129,-0.1585903105353471,-0.10733771833153527,,,,
2020-07-13,-0.1585903105353471,-0.1006393822334104,-0.053496276706149315,-0.16142788103881556,-0.0033818889604340097,-0.007417765199086879,-0.1585903105353471,-0.1006393822334104,,,,
2020-07-14,-0.1585903105353471,-0.10650731413059877,-0.05225281924121716,-0.1654767776195114,-0.009828885910848184,-0.03160588317048796,-0.1585903105353471,-0.10650731413059877,,,,
2020-07-15,-0.1585903105353471,-0.10522738961134381,-0.05637249242832976,-0.16764749439184867,0.0,0.0,-0.1585903105353471,-0.10522738961134381,,,,
2020-07-16,-0.1585903105353471,-0.11085847746984834,-0.06205705235297776,-0.17599901852623523,0.0,0.0,-0.1585903105353471,-0.11085847746984834,,,,
2020-07-17,-0.1585903105353471,-0.11703382326214484,-0.06808096987619106,-0.18847648591385058,-0.010463286646476555,-0.023249690225517816,-0.1585903105353471,-0.11703382326214484,,,,
2020-07-18,-0.1585903105353471,-0.11504336662683834,-0.0693257079358347,-0.19020402194132624,-0.014628708397642298,-0.030109109142523294,-0.1585903105353471,-0.11504336662683834,,,,
2020-07-19,-0.1585903105353471,-0.11349759675804028,-0.06821543232090577,-0.18535573775988023,-0.013700018292062688,-0.02410314796347135,-0.1585903105353471,-0.11349759675804028,,,,
2020-07-20,-0.1585903105353471,-0.10975739436755882,-0.057171583528347836,-0.1708990936617386,-0.007959512071791686,-0.015971699206149714,-0.1585903105353471,-0.10975739436755882,,,,
2020-07-21,-0.1585903105353471,-0.11441790502264038,-0.06424174693091167,-0.18172418967387427,-0.025213748122816737,-0.05754135563866325,-0.1585903105353471,-0.11441790502264038,,,,
2020-07-22,-0.1585903105353471,-0.09225897010544881,-0.06088274700247032,-0.1627308207494651,-0.015950485177355644,-0.03704960718961414,-0.1585903105353471,-0.09225897010544881,,,,
2020-07-23,-0.15985053473324728,-0.07986961010637683,-0.056876231821486045,-0.13445788866873876,-0.010408429932655228,-0.021105806757526602,-0.15985053473324728,-0.07986961010637683,,,,
2020-07-24,-0.15233804061790845,-0.07164193821560738,-0.035325262738204466,-0.11175343004426364,0.0,-0.0005968474718619499,-0.15233804061790845,-0.07164193821560738,,,,
2020-07-25,-0.1580904697272566,-0.07794198964459864,-0.02748539412788742,-0.10375603694371316,-0.004563138968088243,-0.01693116457653543,-0.1580904697272566,-0.07794198964459864,,,,
2020-07-26,-0.1437627991268361,-0.062250347049019994,0.0,-0.06247630305811969,0.0,0.0,-0.1437627991268361,-0.062250347049019994,,,,
2020-07-27,-0.12336228637936675,-0.03990773716305318,0.0,-0.05382204044212713,0.0,0.0,-0.12336228637936675,-0.03990773716305318,,,,
2020-07-28,-0.026406889996210214,0.0,0.0,-0.01551887384895323,0.0,-0.011200647632539917,-0.026406889996210214,0.0,,,,
2020-07-29,-0.03732476565272835,-0.011214002589311267,-0.002328914531179782,-0.01957626335336382,0.0,0.0,-0.03732476565272835,-0.011214002589311267,,,,
2020-07-30,-0.0201786960733068,0.0,-0.0005880281912603591,-0.017369567454929236,-0.0038550409263857777,-0.013044833619275997,-0.0201786960733068,0.0,,,,
2020-07-31,-0.02024313175306469,-6.576268499136617e-05,0.0,0.0,0.0,0.0,-0.02024313175306469,-6.576268499136617e-05,,,,
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2020-08-03,-0.06184217327603958,-0.06184217327603958,-0.033456031328448765,-0.03605707376658707,-0.024087308727525625,-0.03723787632064535,-0.06184217327603958,-0.06184217327603958,,,,
2020-08-04,-0.049273927924095684,-0.049273927924095684,-0.007446369346089221,-0.007917845788637412,0.0,0.0,-0.049273927924095684,-0.049273927924095684,,,,
2020-08-05,-0.05162030544429075,-0.05162030544429075,-0.0023214077827228285,-0.002132063572183651,0.0,0.0,-0.05162030544429075,-0.05162030544429075,,,,
2020-08-06,-0.004767323917882815,-0.004767323917882704,0.0,0.0,0.0,-0.0005577544220295438,-0.004767323917882815,-0.004767323917882704,,,,
2020-08-07,-0.003279335862461097,-0.003279335862461208,-0.010083775532174544,-0.010967181471892351,0.0,0.0,-0.003279335862461097,-0.003279335862461208,,,,
2020-08-08,-0.017524533584381885,-0.017524533584381885,-0.030310924030214847,-0.03426860349630456,-0.014551282790294495,-0.019718326269818176,-0.017524533584381885,-0.017524533584381885,,,,
2020-08-09,-0.0034022050356022904,-0.0034022050356024014,-0.006386873239041413,-0.006910615538210374,0.0,0.0,-0.0034022050356022904,-0.0034022050356024014,,,,
2020-08-10,-0.010124419866843759,-0.010124419866843759,-0.01889391145623498,-0.020502107960344573,0.0,0.0,-0.010124419866843759,-0.010124419866843759,,,,
2020-08-11,0.0,0.0,-0.008261205574304764,-0.009140304351401118,0.0,-0.0008495288789578392,0.0,0.0,0.0,0.0,,
2020-08-12,-0.042109998402408144,-0.04210999840240803,-0.045541495944534494,-0.02757758541758304,-0.0273336154228615,-0.031299755591495004,-0.042109998402408144,-0.04210999840240803,0.0,0.0,,
2020-08-13,-0.027626567111469824,-0.027626567111469824,-0.03352791043522063,0.0,0.0,0.0,-0.027626567111469824,-0.027626567111469824,0.0,0.0,,
2020-08-14,-0.009512398153520119,-0.009512398153520008,0.0,0.0,0.0,0.0,-0.009512398153520119,-0.009512398153520008,-0.00018997437337486822,0.0,,
2020-08-15,-0.011128488425867555,-0.011128488425867555,0.0,0.0,0.0,0.0,-0.011128488425867555,-0.011128488425867555,0.0,-0.003479369029231405,,
2020-08-16,-0.0034053931337185706,-0.0034053931337184595,-0.0028164774900996115,-0.014882635476990536,0.0,0.0,-0.0034053931337185706,-0.0034053931337184595,-0.001729555273690564,-0.024868074263522888,,
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013402567498873585,-0.0011789718901040747,,
2020-08-18,0.0,0.0,0.0,-0.008894490627781804,-0.001661294297206184,-0.02919308275382193,0.0,0.0,-0.002460892200303766,-0.01857279300022907,,
2020-08-19,-0.027363072676418576,-0.027363072676418576,-0.018457112486009786,-0.01830365328272976,-0.02181749299649749,-0.05391434810948792,-0.027363072676418576,-0.027363072676418576,-0.010823921030344796,-0.01735461694020457,,
2020-08-20,-0.042892562992879246,-0.042892562992879246,-0.03949929270605379,-0.06070756075865558,-0.04302620574536509,-0.08016633896010006,-0.042892562992879246,-0.042892562992879246,-0.0183545203789236,-0.07106699493873647,,
2020-08-21,-0.03481840055695096,-0.03481840055695096,-0.02368467899529325,-0.030510044467188413,-0.03261167866888803,-0.06757351104978815,-0.03481840055695096,-0.03481840055695096,-0.014153327647124736,-0.03204117794726902,,
2020-08-22,-0.06106268549769345,-0.06106268549769356,-0.061841137705650584,-0.08521144380736378,-0.07944865779216526,-0.143061682412715,-0.06106268549769345,-0.06106268549769356,-0.027941610683913765,-0.08764685077678558,,
2020-08-23,-0.05029170720982956,-0.05029170720982956,-0.05263219656475859,-0.0703339471171186,-0.07385619721993442,-0.0976461679917654,-0.05029170720982956,-0.05029170720982956,-0.023529569057259003,-0.07159126314645037,,
2020-08-24,-0.05154484718450614,-0.05154484718450625,-0.060007779033963815,-0.0673905531870761,-0.07877761317290555,-0.11483772453521612,-0.05154484718450614,-0.05154484718450625,-0.025130747058950242,-0.0583096612438172,,
2020-08-25,-0.04339658745312924,-0.043396587453129354,-0.037164418893474105,-0.03888033124003909,-0.07103304154330126,-0.10334138880224275,-0.04339658745312924,-0.043396587453129354,-0.018394086935816567,-0.032817351834947495,,
2020-08-26,-0.07839086730477185,-0.07839086730477185,-0.0770533213445238,-0.08550228021588391,-0.08593432628526321,-0.15345542545934732,-0.07839086730477185,-0.07839086730477185,-0.03304139596550215,-0.07472098175001751,,
2020-08-27,-0.0667470065914022,-0.06674700659140231,-0.06374083709880629,-0.05946273941874913,-0.0818763420589752,-0.12349820243150766,-0.0667470065914022,-0.06674700659140231,-0.029755175582666937,-0.037818979616345616,,
2020-08-28,-0.07741701713601734,-0.07741701713601734,-0.05866878079172455,-0.060478732629891674,-0.08310170261048433,-0.14786956016764907,-0.07741701713601734,-0.07741701713601734,-0.032719756975313485,-0.041057085040224095,,
2020-08-29,-0.06141525834307038,-0.06141525834307049,-0.046165021673892914,-0.021142943511001877,-0.07770306898263335,-0.12111850588986417,-0.06141525834307038,-0.06141525834307049,-0.025884280501206836,0.0,,
2020-08-30,-0.06638710544207982,-0.06638710544207993,-0.04589246618241838,-0.022367835409639603,-0.07712720460339384,-0.0891254865930905,-0.06638710544207982,-0.06638710544207993,-0.025864519252618012,-0.004778774436645206,,
2020-08-31,-0.04641096314270243,-0.04641096314270243,-0.010578067270781588,0.0,-0.06427964570501787,-0.063670459367557,-0.04641096314270243,-0.04641096314270243,-0.01270379335718863,0.0,,
2020-09-01,-0.051431665601348375,-0.051431665601348375,-0.012836332699548092,0.0,-0.06540285788931388,-0.06803073190855302,-0.051431665601348375,-0.051431665601348375,-0.012304905953287926,0.0,,
2020-09-02,-0.029246446790406333,-0.029246446790406444,0.0,0.0,-0.04589437367491578,-0.03142318345715189,-0.029246446790406333,-0.029246446790406444,0.0,0.0,,
2020-09-03,-0.07268130427525088,-0.07268130427525099,-0.035920273876398845,-0.04634650876763402,-0.06181450420528578,-0.08139627896854851,-0.07268130427525088,-0.07268130427525099,-0.01923476606997998,-0.0387093764133396,,
2020-09-04,-0.1757219344279647,-0.17448365991784143,-0.146196326239306,-0.18209446208159075,-0.10025138128227096,-0.18929270650251184,-0.1757219344279647,-0.17448365991784143,-0.08908190739970345,-0.17955351056376556,,
2020-09-05,-0.1757219344279647,-0.1494078323284057,-0.146196326239306,-0.16762030276812845,-0.10335269747080567,-0.17659660391411613,-0.1757219344279647,-0.1494078323284057,-0.08908190739970345,-0.164876437841172,,
2020-09-06,-0.1757219344279647,-0.17217117289504635,-0.146196326239306,-0.2671417118926137,-0.10735347936258022,-0.26599340669801863,-0.1757219344279647,-0.17217117289504635,-0.08908190739970345,-0.27712289845487326,,
2020-09-07,-0.1757219344279647,-0.16490800942908446,-0.146196326239306,-0.19980189153706285,-0.10735347936258022,-0.20035140274819174,-0.1757219344279647,-0.16490800942908446,-0.08908190739970345,-0.19833722114662533,,
2020-09-08,-0.1757219344279647,-0.1553356159643029,-0.146196326239306,-0.20957898284130816,-0.10735347936258022,-0.20457313383906428,-0.1757219344279647,-0.1553356159643029,-0.08908190739970345,-0.2137751749225516,,
2020-09-09,-0.1757219344279647,-0.17543063963879602,-0.146196326239306,-0.2394823798162602,-0.10735347936258022,-0.22433315108200746,-0.1757219344279647,-0.17543063963879602,-0.08908190739970345,-0.25217973754377854,,
2020-09-10,-0.1757219344279647,-0.16788818636691172,-0.146196326239306,-0.16945574456434787,-0.10735347936258022,-0.19373662799309,-0.1757219344279647,-0.16788818636691172,-0.08908190739970345,-0.14907642905818463,,
2020-09-11,-0.1757219344279647,-0.15831497864613653,-0.146196326239306,-0.15734855085243105,-0.10735347936258022,-0.1851920124899491,-0.1757219344279647,-0.15831497864613653,-0.08908190739970345,-0.1475823924027636,,
2020-09-12,-0.1757219344279647,-0.1541598303090509,-0.146196326239306,-0.14734593542264973,-0.10735347936258022,-0.18255550231045814,-0.1757219344279647,-0.1541598303090509,-0.08908190739970345,-0.14136617622367154,,
2020-09-13,-0.1757219344279647,-0.14986218717302524,-0.14629140504640614,-0.1100379908928798,-0.10738335063538629,-0.16721331006503926,-0.1757219344279647,-0.14986218717302524,-0.08918038000952733,-0.10874286722557158,,
2020-09-14,-0.1757219344279647,-0.15864230955570113,-0.14037363512422207,-0.11141009759941245,-0.1055241422046046,-0.1881351825712726,-0.1757219344279647,-0.15864230955570113,-0.08305137748680036,-0.10274025782194196,,
2020-09-15,-0.1757219344279647,-0.13104473115302706,-0.14017572383492616,-0.09572080927760829,-0.10546196365720506,-0.18128007977633598,-0.1757219344279647,-0.13104473115302706,-0.08284640182750269,-0.0905007814289851,,
2020-09-16,-0.1757219344279647,-0.12180618264576204,-0.14938148962624498,-0.1540497155199002,-0.1083541743372557,-0.22842269185525177,-0.1757219344279647,-0.12180618264576204,-0.092380764011324,-0.15782633149846415,,
2020-09-17,-0.1757219344279647,-0.10806316998000998,-0.14773793643614785,-0.1600869235640623,-0.10783781293969419,-0.23849168137429266,-0.1757219344279647,-0.10806316998000998,-0.09067854480023596,-0.1760948971890116,,
2020-09-18,-0.1757219344279647,-0.10920394262752264,-0.14939082926012182,-0.13082562899955463,-0.10835710860578462,0.0,-0.1757219344279647,-0.10920394262752264,-0.09239043701996497,-0.14520528538198407,,
2020-09-19,-0.1757219344279647,-0.10974135158352427,-0.14821047743587135,-0.12175093406528903,-0.10798627295455243,0.0,-0.1757219344279647,-0.10974135158352427,-0.09116795297552516,-0.1266155723190001,,
2020-09-20,-0.1757219344279647,-0.09775224632872326,-0.14918424545365438,-0.12583369214047402,-0.10829220538046547,-0.08756846811151953,-0.1757219344279647,-0.09775224632872326,-0.09217647928121508,-0.1339445137612958,,
2020-09-21,-0.1757219344279647,-0.11080965544757604,-0.15115624243508885,-0.15502685354568124,-0.10891175522129559,-0.13758687818818494,-0.1757219344279647,-0.11080965544757604,-0.09421886596284523,-0.1639316720426236,,
2020-09-22,-0.1757219344279647,-0.15177161747881918,-0.1582485825034089,-0.22174307262447945,-0.11113998285136306,-0.24642282536113136,-0.1757219344279647,-0.15177161747881918,-0.10156436447704376,-0.22585229106249471,,
2020-09-23,-0.1757219344279647,-0.14262019436290574,-0.15620386980107615,-0.20219255703297467,-0.11049758763412865,-0.15069506581006764,-0.1757219344279647,-0.14262019436290574,-0.09944666651385148,-0.20165431737993544,,
2020-09-24,-0.1757219344279647,-0.16608298082834272,-0.1588767840677473,-0.24049950986413515,-0.1113373473417042,-0.18904928370178442,-0.1757219344279647,-0.16608298082834272,-0.10221498946301633,-0.23467270165455856,,
